n,win_rate,avg_ret,median_ret,avg_gross,avg_win,avg_loss,profit_factor,t_stat,std,best,worst,avg_hold,sum_ret,avg_ret_gross,vol,desc
515524,0.38368145808924514,-0.00020177568813261996,-0.03292524814605713,0.0031339647,0.0549121747509445,-0.03451228142103583,0.9905138511649101,-3.183717210531505,0.045504966207421116,0.37721967697143555,-0.5542555451393127,5.709724474515251,-104.02020984888077,0.0031339647,A,VOL_t<VOL_t-1<VOL_t-2
77181,0.3754032728262137,-0.0009834557820721946,-0.03292524814605713,0.002334136,0.0552595846399705,-0.03478738162662309,0.954738036271679,-6.010703106173986,0.045455324426229585,0.3577371835708618,-0.24401891231536865,5.435664217877457,-75.90410071611404,0.002334136,B,近5日量连续下降
217908,0.35484241055858434,-0.0030449005526120543,-0.032925307750701904,0.00033030767,0.05486033916128047,-0.03489329725494382,0.8647412740748202,-31.738326221216855,0.04478428868450579,0.33776140213012695,-0.5542555451393127,5.557505919929511,-663.5081896185875,0.00033030767,C,VOL<VOL20*0.5(地量)
715937,0.36822653389893245,-0.0017399792622503332,-0.03292524814605713,0.0016136772,0.054620138097406366,-0.03458923897168461,0.9203764230857564,-32.78039515233742,0.044912506340316224,0.4013206958770752,-0.5542555451393127,5.691013315417418,-1245.7155330777168,0.0016136772,D,VOL<VOL20*0.7
289233,0.35981717162287846,-0.002452280255032499,-0.032925307750701904,0.0009104556,0.05505529094654845,-0.03477462740250191,0.8898451571887829,-29.330148393891058,0.04496553470754695,0.4013206958770752,-0.4625880718231201,5.50288867452884,-709.2803750038147,0.0009104556,E,近3日均量<VOL20*0.6
2342349,0.39320528238960123,0.0007815909528415806,-0.03292524814605713,0.004124357,0.055365236811808397,-0.03458881894187571,1.0372393420522368,25.857163195017648,0.04626200476341101,0.484305739402771,-0.5631601810455322,5.708742804765643,1830.7587867975235,0.004124357,NONE,不设缩量条件
