n,win_rate,avg_ret,median_ret,avg_gross,avg_win,avg_loss,profit_factor,t_stat,std,best,worst,avg_hold,sum_ret,avg_ret_gross,max_hold
515449,0.41545138316302876,-0.0013115932633941192,-0.01228410005569458,0.002020532,0.03880264921235205,-0.029821655627862636,0.924760346060406,-24.077571046623497,0.03910923806924827,0.37721967697143555,-0.5542555451393127,3.2120015753255897,-676.0594360232353,0.002020532,5
515495,0.3977148177964869,-0.0007583105734897091,-0.032925188541412354,0.0025756229,0.047908415535393836,-0.0328950436014092,0.9617250645703411,-12.65113008336314,0.04303581370922336,0.37721967697143555,-0.5542555451393127,4.5689812704293935,-390.9053090810776,0.0025756229,10
515519,0.3888954626308633,-0.0004200791662325255,-0.03292524814605713,0.0029149496,0.052372191619608564,-0.034016089856940185,0.9797916318602207,-6.752406988299197,0.04466783166400731,0.37721967697143555,-0.5542555451393127,5.286433671697842,-216.5587916970253,0.0029149496,15
515524,0.38368145808924514,-0.00020177568813261996,-0.03292524814605713,0.0031339647,0.0549121747509445,-0.03451228142103583,0.9905138511649101,-3.183717210531505,0.045504966207421116,0.37721967697143555,-0.5542555451393127,5.709724474515251,-104.02020984888077,0.0031339647,20
515533,0.3774831097136362,-0.00017319094095957974,-0.03292524814605713,0.0031625505,0.05718117788637325,-0.03495185452171011,0.9920401697086771,-2.690594455235975,0.046217363163293335,0.37721967697143555,-0.5542555451393127,6.143591195907924,-89.28564536571503,0.0031625505,30
515538,0.3756037382307415,-0.00014172636556044694,-0.03292524814605713,0.0031939868,0.05801180999099923,-0.035123815439842845,0.9935376768766251,-2.1895532718830646,0.046475650308737404,0.37721967697143555,-0.5542555451393127,6.341163987911657,-73.0653270483017,0.0031939868,40
515544,0.3745907235851838,-0.00011208017058536986,-0.03292524814605713,0.0032236523,0.05854507043000452,-0.03524495285977519,0.994915274287177,-1.7250552532573942,0.04665075122571137,0.37721967697143555,-0.5542555451393127,6.513531337771364,-57.782259464263916,0.0032236523,60
