n,win_rate,avg_ret,median_ret,avg_gross,avg_win,avg_loss,profit_factor,t_stat,std,best,worst,avg_hold,sum_ret,avg_ret_gross,desc
515524,0.38368145808924514,-0.00020177568813261996,-0.03292524814605713,0.0031339647,0.0549121747509445,-0.03451228142103583,0.9905138511649101,-3.183717210531505,0.045504966207421116,0.37721967697143555,-0.5542555451393127,5.709724474515251,-104.02020984888077,0.0031339647,全部
270653,0.37784912785005154,-0.0006353205659945142,-0.03292524814605713,0.0026942538,0.055072969731758036,-0.0344684788002404,0.9703738591818517,-7.260430756708274,0.04552363671011016,0.37721967697143555,-0.5542555451393127,5.730706846035329,-171.95141714811325,0.0026942538,指数>MA60
244871,0.3901278632422786,0.0002774163020497833,-0.03292524814605713,0.0036199722,0.054740043615419114,-0.034561670679827045,1.0131612899935367,3.0184498515021287,0.04547960570443595,0.3186763525009155,-0.2632455825805664,5.686532909164417,67.93120729923248,0.0036199722,指数<MA60
123689,0.3430216106525237,-0.0038350328583440507,-0.03292524814605713,-0.0005439566,0.054776020795514295,-0.03443704101017459,0.8304912280972693,-30.560629137513192,0.04413390317433022,0.3250652551651001,-0.5542555451393127,5.585015644075059,-474.3513792157173,-0.0005439566,牛市
73468,0.4049790384929493,0.0017298762419074895,-0.032925307750701904,0.0051599233,0.05623354630698974,-0.035366033524680464,1.0822046556494223,10.027041889282625,0.04676181005944835,0.2894331216812134,-0.23327982425689697,4.965454347471008,127.09054774045944,0.0051599233,熊市
318367,0.3945635068961293,0.0007640258620597521,-0.03292524814605713,0.0040953564,0.05464518624720278,-0.03435037480481163,1.036737363433757,9.441520788138646,0.045659392449127444,0.37721967697143555,-0.3001120090484619,5.92992678261252,243.2406216263771,0.0040953564,震荡市
