n,win_rate,avg_ret,median_ret,avg_gross,avg_win,avg_loss,profit_factor,t_stat,std,best,worst,avg_hold,sum_ret,avg_ret_gross,rule,desc
515524,0.38368145808924514,-0.00020177568813261996,-0.03292524814605713,0.0031339647,0.0549121747509445,-0.03451228142103583,0.9905138511649101,-3.183717210531505,0.045504966207421116,0.37721967697143555,-0.5542555451393127,5.709724474515251,-104.02020984888077,0.0031339647,A,超跌+缩量+企稳
188162,0.4095088274997077,0.0022878473895685367,-0.03292524814605713,0.0056263003,0.05511076046805565,-0.03434512903291901,1.1128102312972812,21.47468994170145,0.04621320721606001,0.37721967697143555,-0.24401891231536865,5.900474059586951,430.485940515995,0.0056263003,B,超跌+缩量+不创新低+收盘上涨
221717,0.40927398440354146,0.0022350089771869305,-0.03292524814605713,0.00556902,0.054633224110177535,-0.03406815986405611,1.1110566317965678,23.001115749907488,0.045754084000568136,0.37721967697143555,-0.24401891231536865,6.042585818859176,495.5394853949547,0.00556902,C,超跌+缩量+不创新低+站上MA5
