,0
2017-09-01,1.1552618489081605
2017-09-08,1.159405807552997
2017-09-15,1.1639901685316272
2017-09-22,1.1620398033808668
2017-09-29,1.1526148155349898
2017-10-13,1.1737855711055472
2017-10-20,1.1424128838113743
2017-10-27,1.1524275252214808
2017-11-03,1.117117479415448
2017-11-10,1.1363362601203524
2017-11-17,1.0929218899242228
2017-11-24,1.0586102203634704
2017-12-01,1.0621921278469455
2017-12-08,1.0418438905245329
2017-12-15,1.0445621001100933
2017-12-22,1.0328959269972597
2017-12-29,1.0302178369629715
2018-01-08,1.0496306662379138
2018-01-15,1.019396691355119
2018-01-22,1.0314645882262363
2018-01-29,1.0256294773423307
2018-02-05,0.9749074397188896
2018-02-12,0.9484659693064245
2018-02-26,0.989958448958988
2018-03-05,1.0067226110382381
2018-03-12,1.0511614898422006
2018-03-19,1.0300668434288067
2018-03-26,0.9953734200982619
2018-04-02,1.0284041954266352
2018-04-11,1.0260509142266434
2018-04-18,0.9973761067862005
2018-04-25,0.9959011240062061
2018-05-04,0.9820007990178307
2018-05-11,1.002008668956871
2018-05-18,1.0038319986806736
2018-05-25,1.0012956953024155
2018-06-01,0.9672764879046998
2018-06-08,0.9633780065144754
2018-06-15,0.931746468109679
2018-06-25,0.8847884297711273
2018-07-02,0.8891028720598291
2018-07-09,0.880739008671887
2018-07-16,0.88997397381408
2018-07-23,0.8963580223235809
2018-07-30,0.9002823549262011
2018-08-06,0.8564240660766014
2018-08-13,0.8825547319414022
2018-08-20,0.8463023894365826
2018-08-27,0.8664247466283571
2018-09-03,0.8410405885920524
2018-09-10,0.8241975368461767
2018-09-17,0.8145577252366181
2018-09-25,0.8377281080146652
2018-10-09,0.8150088182412611
2018-10-16,0.7588195825563856
2018-10-23,0.760350002483769
2018-10-30,0.7561406618148834
2018-11-06,0.7872574821146319
2018-11-13,0.810600948693888
2018-11-20,0.8152881874057775
2018-11-27,0.7937770124721607
2018-12-04,0.8106938266871111
2018-12-11,0.792251281932075
2018-12-18,0.7759140596552018
2018-12-25,0.7591872814627904
2019-01-03,0.7387675268955353
2019-01-10,0.7570798025698893
2019-01-17,0.7600529256031681
2019-01-24,0.7668390635961331
2019-01-31,0.7361610877116499
2019-02-14,0.784220817380433
2019-02-21,0.8007630515081207
2019-02-28,0.843916258279858
2019-03-07,0.8947094905677268
2019-03-14,0.8726738376527408
2019-03-21,0.9005372701307289
2019-03-28,0.8685601617953753
2019-04-04,0.9189745991583275
2019-04-12,0.9111768296956768
2019-04-19,0.9146896914812397
2019-04-26,0.858491199533534
2019-05-08,0.8173466242387258
2019-05-15,0.8429863021451081
2019-05-22,0.82645093331863
2019-05-29,0.8305987416812887
2019-06-05,0.8100121546935123
2019-06-13,0.8232034103109082
2019-06-20,0.8295346574061521
2019-06-27,0.8353040559935636
2019-07-04,0.8394144446447187
2019-07-11,0.8156170591974454
2019-07-18,0.8108866895061667
2019-07-25,0.8111698336943665
2019-08-01,0.8075302599772413
2019-08-08,0.7736854430989977
2019-08-15,0.7673094022411385
2019-08-22,0.7920991649554534
2019-08-29,0.797135482940454
2019-09-05,0.8160157355715171
2019-09-12,0.8308592514669186
2019-09-20,0.8236794592121263
2019-09-27,0.8000634245834681
2019-10-11,0.8114851437073125
2019-10-18,0.7996109673785522
2019-10-25,0.7994700324937457
2019-11-01,0.7888730331193441
2019-11-08,0.7852201300638194
2019-11-15,0.7608845565941061
2019-11-22,0.7684329417515694
2019-11-29,0.7656384510315067
2019-12-06,0.7801704369863534
2019-12-13,0.7873716234430949
2019-12-20,0.8051941707454306
2019-12-27,0.8060634921943692
2020-01-06,0.8310871710583337
2020-01-13,0.8426288445250425
2020-01-20,0.8360737596876135
2020-02-04,0.7456471329067446
2020-02-11,0.7885595858780636
2020-02-18,0.8215888121321893
2020-02-25,0.8304698816224383
2020-03-03,0.8304413663382455
2020-03-10,0.8340190253114823
2020-03-17,0.7739903380862472
2020-03-24,0.7570738021146883
2020-03-31,0.7448228236958598
2020-04-08,0.7686044170414295
2020-04-15,0.7633901749597435
2020-04-22,0.768040687194807
2020-04-29,0.743469600201265
2020-05-11,0.7639857404640382
2020-05-18,0.7574839505422493
2020-05-25,0.7458943991814093
2020-06-01,0.7731079577336597
2020-06-08,0.7765971203172696
2020-06-15,0.7687241527086908
2020-06-22,0.7853450171901701
2020-07-01,0.7880319618721903
2020-07-08,0.8430468557427683
2020-07-15,0.8562605246759956
2020-07-22,0.8568845886695624
2020-07-29,0.8407185157348073
2020-08-05,0.8617721494644963
2020-08-12,0.8394459176901066
2020-08-19,0.8561889967602243
2020-08-26,0.8382712047197252
2020-09-02,0.8540953151354923
2020-09-09,0.8374507958495141
2020-09-16,0.8241287183608651
2020-09-23,0.8216974403800836
2020-09-30,0.7961183450472293
2020-10-15,0.8211992106748727
2020-10-22,0.8120807680152524
2020-10-29,0.7977827589525203
2020-11-05,0.7963057723244906
2020-11-12,0.794057480088716
2020-11-19,0.7996054734575755
2020-11-26,0.7957514873233144
2020-12-03,0.8017846957529232
2020-12-10,0.7810737368396979
2020-12-17,0.7672959302257563
2020-12-24,0.7520546386478604
2020-12-31,0.7596949351355647
2021-01-08,0.7417214125034549
2021-01-15,0.7316972154586162
2021-01-22,0.7374530188120257
2021-01-29,0.7144993633831985
2021-02-05,0.6980871542449786
2021-02-19,0.7375148764955047
2021-02-26,0.7328809876731309
2021-03-05,0.7471846034845283
2021-03-12,0.7321522348424269
2021-03-19,0.7365823007382848
2021-03-26,0.7397582450042611
2021-04-02,0.7395996126768143
2021-04-12,0.7390030211639427
2021-04-19,0.756447350910213
2021-04-26,0.7457265925883573
2021-05-06,0.7365410737331632
2021-05-13,0.7394778821111223
2021-05-20,0.7409120342119141
2021-05-27,0.7558529268284355
2021-06-03,0.7594173937811153
2021-06-10,0.7647785753914409
2021-06-18,0.7545884742271035
2021-06-25,0.7646784830464447
2021-07-02,0.7497236329956264
2021-07-09,0.7571736841796611
2021-07-16,0.7567562531362059
2021-07-23,0.7569297574869276
2021-07-30,0.7386097531326199
2021-08-06,0.7491973462804291
2021-08-13,0.7660195997743028
2021-08-20,0.7548756151872302
2021-08-27,0.7679303987200664
2021-09-03,0.7740592848440437
2021-09-10,0.7878072883086398
2021-09-17,0.771620161160571
2021-09-28,0.7583018579742079
2021-10-12,0.7508416865894142
2021-10-19,0.7500138287630331
2021-10-26,0.7390536384772308
2021-11-02,0.7191496283229281
2021-11-09,0.7349501623594096
2021-11-16,0.7528270976521564
2021-11-23,0.7704493123042581
2021-11-30,0.7696687647725974
2021-12-07,0.7670503518856749
2021-12-14,0.7802911167677523
2021-12-21,0.7896247367413242
2021-12-28,0.785610502061422
2022-01-05,0.7972285834849904
2022-01-12,0.8019221027325816
2022-01-19,0.7916129542805903
2022-01-26,0.7529749953960788
2022-02-09,0.7530617381948772
2022-02-16,0.7438899568317634
2022-02-23,0.7572220614758709
2022-03-02,0.7515960753181985
2022-03-09,0.7093452481930543
2022-03-16,0.6884539552675671
2022-03-23,0.7075496405154539
2022-03-30,0.6956652319683306
2022-04-08,0.6876533918197687
2022-04-15,0.6712670108247288
2022-04-22,0.6496213798683809
2022-04-29,0.6321589217160181
2022-05-11,0.6560972527274532
2022-05-18,0.6677434371762258
2022-05-25,0.6710467737791439
2022-06-01,0.6882914416539624
2022-06-09,0.6858283705266327
2022-06-16,0.6958867173590113
2022-06-23,0.7042161627968476
2022-06-30,0.7156064635981993
2022-07-07,0.7101974033348961
2022-07-14,0.706412938585663
2022-07-21,0.7178509798675972
2022-07-28,0.7241268091616638
2022-08-04,0.6986092293295008
2022-08-11,0.7231029403962197
2022-08-18,0.7258328854529988
2022-08-25,0.7096643480751763
2022-09-01,0.6957599698831355
2022-09-08,0.7030658353404329
2022-09-16,0.6751709053016745
2022-09-23,0.6614477941326522
2022-09-30,0.6418486983829211
2022-10-14,0.6598779839863621
2022-10-21,0.6611173172101056
2022-10-28,0.6414083682271251
2022-11-04,0.6746430416889386
2022-11-11,0.6776807279232078
2022-11-18,0.6834092337431239
2022-11-25,0.6733573206840437
2022-12-02,0.6841811677281434
2022-12-09,0.6839725292156309
2022-12-16,0.6730694539118587
2022-12-23,0.6423690889427757
2022-12-30,0.6469059027005906
2023-01-09,0.6617089644126006
2023-01-16,0.6659918884878445
2023-01-30,0.6841720076558019
2023-02-06,0.6933225695092907
2023-02-13,0.7074192498837575
2023-02-20,0.6992454168717185
2023-02-27,0.6954296665639095
2023-03-06,0.7021967338890451
2023-03-13,0.6864023812082767
2023-03-20,0.6752521408678486
2023-03-27,0.6842609047234854
2023-04-03,0.6812791071484079
2023-04-11,0.672289409132277
2023-04-18,0.6730919103929813
2023-04-25,0.6408013884309329
2023-05-05,0.6544891044205723
2023-05-12,0.6511616790984535
2023-05-19,0.6589660290965536
2023-05-26,0.6575192785155427
2023-06-02,0.6601611515980262
2023-06-09,0.648786245947405
2023-06-16,0.6586336448546191
2023-06-27,0.6482334373184212
2023-07-04,0.6644263292378472
2023-07-11,0.663616848706709
2023-07-18,0.6610670999181373
2023-07-25,0.6650576558103021
2023-08-01,0.6696229901053005
2023-08-08,0.6599455518220808
2023-08-15,0.6446354836765592
2023-08-22,0.6304142955889829
2023-08-29,0.6280122129458299
2023-09-05,0.6315639822334245
2023-09-12,0.6297887836042143
2023-09-19,0.6205747183199981
2023-09-26,0.6143283634859434
2023-10-11,0.6128810590079582
2023-10-18,0.5982503328210994
2023-10-25,0.5941718598359952
2023-11-01,0.6090044310835356
2023-11-08,0.6188816992151277
2023-11-15,0.6268757824614868
2023-11-22,0.6252858787436563
2023-11-29,0.6261223428642838
2023-12-06,0.6175104470785144
2023-12-13,0.6121793895784674
2023-12-20,0.5972624323095912
2023-12-27,0.5854526991426674
2024-01-04,0.5983965172750221
2024-01-11,0.5862114268178142
2024-01-18,0.5638969767443872
2024-01-25,0.5602666352686319
2024-02-01,0.5209030619740797
2024-02-08,0.5142069668870773
2024-02-23,0.542536273210529
2024-03-01,0.5473613372025774
2024-03-08,0.5439159056174755
2024-03-15,0.5610682605842932
2024-03-22,0.5627335902818077
2024-03-29,0.55546486177166
2024-04-09,0.5575035035949242
2024-04-16,0.5275582746469589
2024-04-23,0.5370271286500538
2024-04-30,0.5558513861895196
2024-05-10,0.56028289883809
2024-05-17,0.5585652199518452
2024-05-24,0.544013752526373
2024-05-31,0.5415324394145057
2024-06-07,0.5191080412709521
2024-06-17,0.5168276549518032
2024-06-24,0.49795744219900634
2024-07-01,0.5059076974973833
2024-07-08,0.48310470958329677
2024-07-15,0.4880067705923848
2024-07-22,0.48467061493666497
2024-07-29,0.4795248517144289
2024-08-05,0.4830181759506983
2024-08-12,0.48430655591897104
2024-08-19,0.48348496340435776
2024-08-26,0.47160744167596547
2024-09-02,0.4724662087460866
2024-09-09,0.46694242371182165
2024-09-18,0.4582309356783289
2024-09-25,0.4820522243692349
2024-10-09,0.5238923234853728
2024-10-16,0.5084760338221151
2024-10-23,0.5290163094017377
2024-10-30,0.5347831406315433
2024-11-06,0.5475420495431998
2024-11-13,0.5628539950615782
2024-11-20,0.55447552417066
2024-11-27,0.545112417000736
2024-12-04,0.5559363558596991
2024-12-11,0.5730872819136298
2024-12-18,0.557728797299082
2024-12-25,0.5472452396626467
2025-01-02,0.533324933018828
2025-01-09,0.5255019970313421
2025-01-16,0.5293217431050409
2025-01-23,0.5279042832956272
2025-02-07,0.5438768989058328
2025-02-14,0.5461783462278889
2025-02-21,0.5506619874710094
2025-02-28,0.5461024583473681
2025-03-07,0.5552480643704016
2025-03-14,0.5651893098333985
2025-03-21,0.5632946236706836
2025-03-28,0.5534522562502284
2025-04-07,0.5218561042878826
2025-04-14,0.5420069265009624
2025-04-21,0.5474569431014975
2025-04-28,0.544535099316365
2025-05-08,0.5652032498813009
2025-05-15,0.5628327347689221
2025-05-22,0.5656826232507204
2025-05-29,0.5714161507929593
2025-06-06,0.5762382971170402
2025-06-13,0.5731678494664023
2025-06-20,0.5652835674321073
2025-06-27,0.5827062073115349
2025-07-04,0.587709671975288
2025-07-11,0.5988032748926331
2025-07-18,0.6034491155468898
2025-07-25,0.6155296005013515
2025-08-01,0.6123315192946447
2025-08-08,0.6257686319229641
2025-08-15,0.6314797905442603
2025-08-22,0.6457400586069593
2025-08-29,0.6380468894735454
2025-09-05,0.6319010008330083
2025-09-12,0.6405881709925386
2025-09-19,0.6347126513070502
2025-09-26,0.6270720124458488
2025-10-13,0.6311433430941059
2025-10-20,0.6249289711072769
2025-10-27,0.6375637763285859
2025-11-03,0.6423590110301176
2025-11-10,0.6499099898558997
2025-11-17,0.653375884402924
2025-11-24,0.6295494063164719
2025-12-01,0.64309251347972
2025-12-08,0.6400828849322178
2025-12-15,0.6269527651005086
2025-12-22,0.6327961268303645
2025-12-29,0.6372785631157467
2026-01-07,0.648749305223268
2026-01-14,0.6618835507146846
2026-01-21,0.6701743172718578
2026-01-28,0.6664665589789552
2026-02-04,0.6665329076247922
2026-02-11,0.6735696565660092
2026-02-26,0.6820638049039143
2026-03-05,0.6592365670698063
2026-03-12,0.6656547384667445
2026-03-19,0.6452645198176876
2026-03-26,0.6317535627535649
2026-04-02,0.6321379804969887
2026-04-10,0.6407868832811608
2026-04-17,0.6477726241256414
2026-04-24,0.6424249228604269
2026-05-06,0.6535812207079743
2026-05-13,0.6598356878205508
2026-05-20,0.6477755739210858
2026-05-27,0.623327289681039
2026-06-03,0.6088741380856486
2026-06-10,0.5911260978313719
2026-06-17,0.5947729824400071
2026-06-25,0.5762180521462409
2026-07-02,0.5777047443762948
2026-07-09,0.5621182302626898
2026-07-16,0.5640973660477744
2026-07-23,0.5567639024321481
2026-07-30,0.5613242491121835
2026-08-06,0.5801542575874382
2026-08-13,0.5837515220639641
2026-08-20,0.5810766118254955
2026-08-27,0.5851748855025568
2026-09-03,0.5863180309967695
2026-09-10,0.584149970799966
2026-09-17,0.5736151667856872
