n,win_rate,avg_ret,median_ret,avg_gross,avg_win,avg_loss,profit_factor,t_stat,std,best,worst,avg_hold,sum_ret,avg_ret_gross,stab,desc
515524,0.38368145808924514,-0.00020177568813261996,-0.03292524814605713,0.0031339647,0.0549121747509445,-0.03451228142103583,0.9905138511649101,-3.183717210531505,0.045504966207421116,0.37721967697143555,-0.5542555451393127,5.709724474515251,-104.02020984888077,0.0031339647,A,Close>=前收
257969,0.4052424903767507,0.0015532697140677202,-0.03292524814605713,0.0048944154,0.054101986141124554,-0.03425119238426129,1.076248489550748,17.35649823926926,0.04545362513039389,0.37721967697143555,-0.2669503092765808,6.112362338110393,400.6954348683357,0.0048944154,B,连续2日不创新低
670820,0.3838212933424764,-0.00014674398956015635,-0.03292524814605713,0.0031860839,0.05505378160236854,-0.0345314718241338,0.9931033442845881,-2.6421746584216588,0.045488519315280994,0.41234147548675537,-0.34345191717147827,5.573605438120509,-98.43880307674408,0.0031860839,C,5日低点后2日未破
284460,0.3940132180271391,0.0007981916522205291,-0.03292524814605713,0.0041377703,0.055087432004832765,-0.03450072728779613,1.0381782291176203,9.28566576541354,0.045846346983440464,0.37721967697143555,-0.3001120090484619,5.731023694016733,227.0535973906517,0.0041377703,D,Low>=前低 且 收盘>开盘
376294,0.39775547842910064,0.0012329807897197922,-0.03292524814605713,0.004565135,0.05476318261629643,-0.03412131514044204,1.0600008897103765,16.623608314601643,0.045498246519154996,0.37721967697143555,-0.34345191717147827,5.878430163648637,463.96327328681946,0.004565135,E,收盘站上MA5
1202390,0.37489333743627273,-0.0010521439492376797,-0.03292524814605713,0.0022772402,0.055209824738633506,-0.03479396510600839,0.9516254307813539,-25.342631905244925,0.04552459848933291,0.41234147548675537,-0.5542555451393127,5.449473964354327,-1265.0873631238937,0.0022772402,NONE,不设企稳条件
