,0
2020-07-22,0.9537421203099916
2020-07-29,0.9438245402810856
2020-08-05,0.9661240219690177
2020-08-12,0.9466430612983165
2020-08-19,0.9621669069994212
2020-08-26,0.9472023871448523
2020-09-02,0.9584240644802126
2020-09-09,0.9454737405305496
2020-09-16,0.9188608069298743
2020-09-23,0.9214508218636385
2020-09-30,0.8914696729627948
2020-10-15,0.9133062735899317
2020-10-22,0.9027736122431975
2020-10-29,0.8911507778996506
2020-11-05,0.8896110407546609
2020-11-12,0.8872555318317362
2020-11-19,0.8970121070728255
2020-11-26,0.8914376939010564
2020-12-03,0.9031111168795661
2020-12-10,0.8822270317202092
2020-12-17,0.8666719970267582
2020-12-24,0.8426802110239128
2020-12-31,0.8481641374870352
2021-01-08,0.8275548065013314
2021-01-15,0.8247475979509423
2021-01-22,0.8296173988020176
2021-01-29,0.8016243486684457
2021-02-05,0.7733902099432945
2021-02-19,0.8158205776438309
2021-02-26,0.8108886682750304
2021-03-05,0.8331627109319006
2021-03-12,0.815934551124723
2021-03-19,0.8231741146169028
2021-03-26,0.8284552990043863
2021-04-02,0.8278951153813262
2021-04-12,0.823083757733095
2021-04-19,0.8435202916378916
2021-04-26,0.8307578740121424
2021-05-06,0.8214401099649207
2021-05-13,0.8282343360221393
2021-05-20,0.8260531549208807
2021-05-27,0.8442808536035081
2021-06-03,0.8487247431909101
2021-06-10,0.8566256969316521
2021-06-18,0.8443444334944349
2021-06-25,0.8525241498051186
2021-07-02,0.8392035755957289
2021-07-09,0.8467912394939738
2021-07-16,0.845659197712328
2021-07-23,0.8409328518282613
2021-07-30,0.8154899010562919
2021-08-06,0.8250507369565208
2021-08-13,0.8441599693281111
2021-08-20,0.8328361000621234
2021-08-27,0.8467934213373267
2021-09-03,0.8629053825063708
2021-09-10,0.8754456213228123
2021-09-17,0.856343365224112
2021-09-28,0.8425453903354551
2021-10-12,0.8357917599036685
2021-10-19,0.8394418643339131
2021-10-26,0.8270967515823651
2021-11-02,0.8054359848076016
2021-11-09,0.8261131370021633
2021-11-16,0.8467031967866051
2021-11-23,0.8600864809406351
2021-11-30,0.8633972933610721
2021-12-07,0.8616863708592599
2021-12-14,0.8808020868121457
2021-12-21,0.893264894534735
2021-12-28,0.8886190684995298
2022-01-05,0.8967335804184967
2022-01-12,0.9041991736707855
2022-01-19,0.8920598655513585
2022-01-26,0.8496263070583997
2022-02-09,0.8577903482788163
2022-02-16,0.846526714428905
2022-02-23,0.8619518024871815
2022-03-02,0.8566715767463781
2022-03-09,0.8127211644489059
2022-03-16,0.8131654828035427
2022-03-23,0.838709444645426
2022-03-30,0.8230480645514082
2022-04-08,0.8151724918286778
2022-04-15,0.7994185170746869
2022-04-22,0.7693107635067744
2022-04-29,0.7630401089189615
2022-05-11,0.8071534076561542
2022-05-18,0.8227807670984252
2022-05-25,0.8129730783510752
2022-06-01,0.8336865232513785
2022-06-09,0.831492423216507
2022-06-16,0.840483891581143
2022-06-23,0.8463963577771629
2022-06-30,0.8613307810160004
2022-07-07,0.8483900131605762
2022-07-14,0.843121548107616
2022-07-21,0.8546464142480122
2022-07-28,0.8584393066537709
2022-08-04,0.8350970459499494
2022-08-11,0.8652518364906215
2022-08-18,0.8665091407518788
2022-08-25,0.8592820765517074
2022-09-01,0.8526654160303496
2022-09-08,0.8591566053620876
2022-09-16,0.827630430693762
2022-09-23,0.8081046010329598
2022-09-30,0.7773666964945907
2022-10-14,0.793779037169614
2022-10-21,0.7988156121560979
2022-10-28,0.7743672746696203
2022-11-04,0.8149844367332192
2022-11-11,0.8234066487688055
2022-11-18,0.83148961070693
2022-11-25,0.8233366200290886
2022-12-02,0.8361864277448271
2022-12-09,0.8308869044286651
2022-12-16,0.815819527830454
2022-12-23,0.7822481944653545
2022-12-30,0.7783058872060375
2023-01-09,0.8018286606850461
2023-01-16,0.8069237724493027
2023-01-30,0.8267381388618729
2023-02-06,0.8401314054620551
2023-02-13,0.8559529858796433
2023-02-20,0.847753847581561
2023-02-27,0.8425697466930382
2023-03-06,0.8506579286506383
2023-03-13,0.8315778675141885
2023-03-20,0.8216361423924113
2023-03-27,0.8297825996817529
2023-04-03,0.8247770867978473
2023-04-11,0.809846631956856
2023-04-18,0.8100579323952797
2023-04-25,0.7741355905922233
2023-05-05,0.7913055208663616
2023-05-12,0.7898190813877035
