n,win_rate,avg_ret,median_ret,avg_gross,avg_win,avg_loss,profit_factor,t_stat,std,best,worst,avg_hold,sum_ret,avg_ret_gross,tp,desc
515524,0.5034818941504178,-0.0022993229437170007,0.007459044456481934,0.0010295094,0.030092698843404375,-0.035145650786758735,0.8682370548729662,-47.20240614999515,0.034975205889773826,0.37721967697143555,-0.47065579891204834,3.6194124812811816,-1185.356161236763,0.0010295094,0.03,+3%
515524,0.45182571519463693,-0.001577491174284857,-0.032925188541412354,0.0017537159,0.038795529409872694,-0.0348544423294849,0.9174361110461448,-29.307041231880014,0.03864732212900599,0.37721967697143555,-0.5542555451393127,4.408130368324268,-813.2345601320267,0.0017537159,0.04,+4%
515524,0.41268495744136063,-0.0008827468805652902,-0.03292524814605713,0.002450751,0.04717331102643213,-0.034649994056375026,0.9566227612556534,-15.025617803506824,0.042182109816340005,0.37721967697143555,-0.5542555451393127,5.104540234790233,-455.0772028565407,0.002450751,0.05,+5%
515524,0.38368145808924514,-0.00020177568813261996,-0.03292524814605713,0.0031339647,0.0549121747509445,-0.03451228142103583,0.9905138511649101,-3.183717210531505,0.045504966207421116,0.37721967697143555,-0.5542555451393127,5.709724474515251,-104.02020984888077,0.0031339647,0.06,+6%
515524,0.3442924092767747,0.0009368475826286012,-0.03292524814605713,0.004276308,0.06813797989041295,-0.03434845348099819,1.0415959972928541,13.061332042834904,0.051499844129323465,0.37721967697143555,-0.5542555451393127,6.6698233253931924,482.967413187027,0.004276308,0.08,+8%
515524,0.3209394712952258,0.0018631999278295897,-0.03292524814605713,0.005205673,0.07829331428355119,-0.03425941279293313,1.080088665389742,23.592027839033925,0.05670464435313358,0.37721967697143555,-0.5542555451393127,7.389097306817917,960.5242795944214,0.005205673,0.1,+10%
515524,0.29426564039695535,0.003279088298940961,-0.032925307750701904,0.006626105,0.09310635801457094,-0.0341756263373816,1.1359550571217754,35.40230609634012,0.06650372979185686,0.37721967697143555,-0.5542555451393127,8.489255592368153,1690.44871622324,0.006626105,0.15,+15%
515524,0.2796669020258999,0.003451620645823349,-0.032925307750701904,0.006798933,0.10030637833694661,-0.03415191320001358,1.1403054851408267,28.477604451165245,0.08702500338295692,5.431213855743408,-0.5542555451393127,9.800288638356314,1779.3932818174362,0.006798933,,不设止盈
